Date(MM/DD/YYYY),Time(hh:mm:ss),Timestamp(Ms),Temp(Raw),ACCELX,ACCELY,ACCELZ,MAGX,MAGY,MAGZ,Sats,HDOP,Latitude,Longitude,FixAge,DateUTC,TimeUTC,DateAge,Altitude,Course,Speed
07/11/2018,05:41:14,325171,24,-960.00,-4080.00,-368.00,75.00,-224.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:15,325186,24,-960.00,-4000.00,-288.00,75.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325202,24,-976.00,-4048.00,-288.00,75.00,-224.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:15,325217,24,-928.00,-4016.00,-336.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325233,24,-928.00,-4032.00,-384.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325248,24,-928.00,-4048.00,-384.00,75.00,-222.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325264,24,-944.00,-4048.00,-352.00,75.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325279,24,-944.00,-4016.00,-336.00,75.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325295,24,-944.00,-4016.00,-320.00,73.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325310,24,-912.00,-4032.00,-384.00,74.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325326,24,-960.00,-4048.00,-384.00,74.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325342,24,-912.00,-4016.00,-304.00,76.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325358,24,-928.00,-4000.00,-272.00,73.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325374,24,-912.00,-3984.00,-272.00,74.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325390,24,-960.00,-4032.00,-288.00,75.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325406,24,-992.00,-4032.00,-352.00,74.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325422,24,-960.00,-4048.00,-368.00,76.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325438,24,-976.00,-4064.00,-368.00,77.00,-227.00,-22.00,,,,,,,,,,,
07/11/2018,05:41:15,325454,24,-976.00,-4080.00,-352.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325470,24,-960.00,-4000.00,-304.00,74.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325486,24,-960.00,-4032.00,-272.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325502,24,-960.00,-3984.00,-256.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325518,24,-960.00,-4032.00,-368.00,74.00,-225.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325534,24,-944.00,-4048.00,-352.00,74.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325550,24,-960.00,-4096.00,-368.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325566,24,-976.00,-3984.00,-336.00,73.00,-222.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325582,24,-928.00,-4000.00,-416.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325598,24,-928.00,-4032.00,-352.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325613,24,-960.00,-4032.00,-320.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325628,24,-992.00,-4000.00,-288.00,76.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:15,325643,24,-960.00,-4016.00,-320.00,72.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325659,24,-992.00,-3984.00,-320.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325674,24,-1056.00,-4016.00,-288.00,74.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325690,24,-1024.00,-4032.00,-336.00,72.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325705,24,-944.00,-3984.00,-368.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325720,24,-912.00,-4048.00,-368.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325735,24,-928.00,-4064.00,-336.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325751,24,-928.00,-4032.00,-352.00,72.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325766,24,-944.00,-4096.00,-368.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325782,24,-944.00,-4064.00,-384.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325797,24,-928.00,-4080.00,-368.00,75.00,-223.00,-19.00,,,,,,,,,,,
07/11/2018,05:41:15,325812,24,-928.00,-4032.00,-320.00,72.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325827,24,-960.00,-4048.00,-336.00,72.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325843,24,-976.00,-4016.00,-304.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325858,24,-960.00,-4048.00,-352.00,73.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325874,24,-1008.00,-4032.00,-336.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:15,325889,24,-960.00,-4048.00,-416.00,75.00,-223.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:15,325905,24,-992.00,-4000.00,-352.00,73.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:15,325920,24,-960.00,-4048.00,-304.00,74.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:15,325936,24,-992.00,-4064.00,-304.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:15,325951,24,-976.00,-4048.00,-352.00,74.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,325967,24,-944.00,-4000.00,-288.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,325983,24,-992.00,-4000.00,-336.00,74.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,325998,24,-992.00,-4032.00,-304.00,73.00,-222.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326013,24,-992.00,-4048.00,-288.00,72.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326029,24,-960.00,-4048.00,-240.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326044,24,-944.00,-4032.00,-336.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326060,24,-960.00,-4048.00,-336.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326075,24,-976.00,-4048.00,-352.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326091,24,-896.00,-4048.00,-352.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326107,24,-928.00,-4016.00,-336.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326123,24,-992.00,-4000.00,-352.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326139,24,-944.00,-4032.00,-336.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326155,24,-944.00,-4032.00,-384.00,75.00,-223.00,-18.00,,,,,,,,,,,
07/11/2018,05:41:16,326171,24,-960.00,-4016.00,-384.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326187,24,-976.00,-3968.00,-336.00,72.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326203,24,-944.00,-4016.00,-304.00,73.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:16,326219,24,-992.00,-4016.00,-272.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326235,24,-1040.00,-4032.00,-320.00,74.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:16,326251,24,-992.00,-4032.00,-304.00,72.00,-223.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:16,326267,24,-1024.00,-4000.00,-304.00,74.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326283,24,-992.00,-4000.00,-320.00,72.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326299,24,-1008.00,-4048.00,-336.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:16,326315,24,-976.00,-4032.00,-336.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326331,24,-976.00,-4048.00,-352.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326346,24,-976.00,-4032.00,-336.00,74.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:16,326361,24,-912.00,-4016.00,-336.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326376,24,-944.00,-4000.00,-288.00,72.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326392,24,-960.00,-4032.00,-432.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326407,24,-976.00,-3952.00,-368.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326423,24,-960.00,-4000.00,-352.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326438,24,-976.00,-4032.00,-320.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326453,24,-944.00,-4032.00,-320.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326468,24,-912.00,-4016.00,-352.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326484,24,-976.00,-4000.00,-336.00,75.00,-223.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:16,326499,24,-976.00,-4000.00,-336.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326515,24,-960.00,-4032.00,-320.00,72.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326530,24,-1008.00,-4032.00,-368.00,74.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326545,24,-960.00,-4016.00,-384.00,72.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326560,24,-992.00,-4032.00,-352.00,74.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326576,24,-928.00,-4000.00,-352.00,72.00,-224.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:16,326591,24,-976.00,-4016.00,-336.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326607,24,-960.00,-4016.00,-384.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326622,24,-976.00,-4032.00,-336.00,74.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326638,24,-976.00,-4032.00,-352.00,73.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326653,24,-976.00,-4016.00,-272.00,75.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:16,326669,24,-928.00,-4048.00,-304.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326684,24,-960.00,-4048.00,-336.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:16,326700,24,-960.00,-4032.00,-320.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:16,326715,24,-944.00,-4016.00,-352.00,75.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:16,326731,24,-944.00,-4048.00,-336.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,326747,22,-928.00,-4064.00,-336.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,326763,22,-944.00,-4016.00,-352.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,326779,22,-928.00,-4048.00,-288.00,75.00,-224.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:17,326795,22,-976.00,-4032.00,-304.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,326811,22,-944.00,-4016.00,-384.00,74.00,-225.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,326827,22,-976.00,-4016.00,-416.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,326843,22,-880.00,-3984.00,-384.00,75.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,326859,22,-976.00,-3968.00,-368.00,73.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,326875,22,-976.00,-4032.00,-240.00,73.00,-224.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:17,326891,22,-944.00,-4048.00,-320.00,73.00,-225.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,326907,22,-896.00,-4048.00,-352.00,72.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,326922,22,-928.00,-4032.00,-384.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,326938,22,-976.00,-4016.00,-336.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:17,326953,22,-976.00,-4032.00,-304.00,74.00,-225.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,326969,22,-960.00,-4048.00,-272.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:17,326984,22,-960.00,-4048.00,-256.00,75.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:17,326999,22,-976.00,-4016.00,-368.00,75.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327014,22,-960.00,-4064.00,-352.00,74.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327030,22,-944.00,-4032.00,-272.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327045,22,-928.00,-4064.00,-320.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327061,22,-976.00,-4080.00,-368.00,73.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:17,327076,22,-944.00,-4080.00,-416.00,73.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327092,22,-960.00,-4032.00,-352.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327107,22,-992.00,-3968.00,-320.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327123,22,-976.00,-4016.00,-320.00,74.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:17,327138,22,-864.00,-4016.00,-336.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327154,22,-928.00,-3984.00,-320.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327169,22,-976.00,-4000.00,-320.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327185,22,-976.00,-4000.00,-336.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327200,22,-976.00,-3984.00,-320.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327216,22,-992.00,-4064.00,-320.00,72.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327231,22,-960.00,-4000.00,-352.00,72.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:17,327247,22,-960.00,-4080.00,-352.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327262,22,-976.00,-4016.00,-352.00,73.00,-223.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:17,327278,22,-976.00,-3984.00,-368.00,73.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:17,327294,22,-944.00,-4016.00,-352.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327310,22,-960.00,-4016.00,-336.00,72.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327326,22,-960.00,-4000.00,-320.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327342,22,-992.00,-4000.00,-352.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327358,22,-960.00,-3968.00,-368.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327374,22,-1008.00,-4048.00,-320.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:17,327390,22,-944.00,-4032.00,-384.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327406,22,-960.00,-4048.00,-400.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327422,22,-960.00,-4032.00,-400.00,73.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327438,22,-992.00,-3952.00,-368.00,73.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:17,327454,22,-960.00,-3984.00,-368.00,73.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327469,22,-928.00,-3984.00,-368.00,74.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:17,327485,22,-944.00,-4016.00,-320.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327500,22,-944.00,-4048.00,-288.00,74.00,-225.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:17,327516,22,-976.00,-4016.00,-336.00,73.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,327531,22,-944.00,-4032.00,-368.00,78.00,-224.00,-25.00,,,,,,,,,,,
07/11/2018,05:41:18,327546,22,-976.00,-4032.00,-304.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,327561,22,-960.00,-4000.00,-320.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,327577,22,-960.00,-4048.00,-272.00,73.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,327592,22,-992.00,-4064.00,-320.00,72.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,327608,22,-912.00,-4064.00,-288.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,327623,22,-928.00,-4016.00,-320.00,72.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,327639,22,-976.00,-3984.00,-336.00,73.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,327654,22,-976.00,-3920.00,-336.00,73.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:18,327670,22,-976.00,-4000.00,-368.00,74.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,327685,22,-944.00,-4000.00,-320.00,75.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,327701,22,-864.00,-4016.00,-320.00,73.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,327716,22,-912.00,-4064.00,-368.00,75.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,327732,22,-912.00,-4016.00,-320.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,327747,22,-960.00,-4016.00,-352.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,327763,22,-912.00,-4000.00,-320.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,327778,22,-928.00,-4064.00,-352.00,75.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,327794,22,-944.00,-4032.00,-320.00,73.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,327809,22,-896.00,-4048.00,-352.00,73.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,327825,22,-928.00,-4032.00,-368.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,327841,22,-960.00,-4048.00,-336.00,73.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,327857,22,-976.00,-4016.00,-208.00,72.00,-224.00,-33.00,,,,,,,,,,,
07/11/2018,05:41:18,327873,22,-944.00,-4048.00,-288.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,327889,22,-928.00,-3952.00,-336.00,74.00,-221.00,-19.00,,,,,,,,,,,
07/11/2018,05:41:18,327905,22,-944.00,-4000.00,-336.00,72.00,-225.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,327921,22,-1024.00,-4032.00,-320.00,74.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,327937,22,-960.00,-3968.00,-384.00,73.00,-223.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,327953,22,-960.00,-3968.00,-352.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,327969,22,-944.00,-4016.00,-272.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,327985,22,-960.00,-4000.00,-320.00,75.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,328001,22,-944.00,-4016.00,-304.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,328017,22,-1008.00,-4016.00,-304.00,72.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,328033,22,-976.00,-4048.00,-352.00,73.00,-223.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:18,328049,22,-928.00,-4064.00,-304.00,74.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:18,328065,22,-928.00,-4048.00,-304.00,72.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,328080,22,-928.00,-4016.00,-384.00,74.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:18,328096,22,-944.00,-4048.00,-336.00,74.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,328111,22,-944.00,-4016.00,-320.00,74.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,328127,22,-992.00,-4000.00,-304.00,73.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,328142,22,-976.00,-4000.00,-336.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,328158,22,-992.00,-4032.00,-320.00,73.00,-225.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,328173,22,-976.00,-4064.00,-304.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,328189,22,-1008.00,-4048.00,-336.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,328204,22,-976.00,-4032.00,-352.00,74.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:18,328220,22,-1008.00,-3984.00,-352.00,73.00,-223.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:18,328235,22,-992.00,-4016.00,-336.00,73.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:18,328251,22,-960.00,-4080.00,-368.00,79.00,-225.00,-25.00,,,,,,,,,,,
07/11/2018,05:41:18,328266,22,-928.00,-4048.00,-384.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:18,328282,22,-928.00,-4080.00,-352.00,72.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:18,328297,22,-944.00,-4016.00,-320.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328313,22,-976.00,-4032.00,-288.00,72.00,-225.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328328,22,-960.00,-4016.00,-352.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328344,22,-976.00,-4032.00,-368.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328359,22,-992.00,-4032.00,-368.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328375,22,-896.00,-4064.00,-320.00,73.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:19,328390,22,-976.00,-4064.00,-320.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328406,22,-960.00,-4080.00,-288.00,74.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328421,22,-992.00,-4080.00,-320.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328437,22,-896.00,-4048.00,-336.00,74.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328452,22,-944.00,-4000.00,-320.00,74.00,-225.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:19,328468,22,-992.00,-4000.00,-304.00,74.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328483,22,-992.00,-3968.00,-288.00,73.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328499,22,-960.00,-4048.00,-336.00,74.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328515,22,-912.00,-4064.00,-384.00,73.00,-223.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328531,22,-880.00,-4064.00,-336.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328547,22,-912.00,-4032.00,-336.00,73.00,-225.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:19,328563,22,-976.00,-4000.00,-288.00,75.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328579,22,-928.00,-3984.00,-352.00,74.00,-225.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328595,22,-976.00,-4016.00,-320.00,73.00,-223.00,-27.00,,,,,,,,,,,
07/11/2018,05:41:19,328611,22,-864.00,-3984.00,-336.00,75.00,-227.00,-23.00,,,,,,,,,,,
07/11/2018,05:41:19,328627,22,-944.00,-4016.00,-336.00,73.00,-224.00,-30.00,,,,,,,,,,,
07/11/2018,05:41:19,328643,22,-960.00,-4048.00,-288.00,73.00,-226.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328659,22,-1008.00,-4016.00,-304.00,74.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328675,22,-976.00,-4032.00,-288.00,73.00,-224.00,-32.00,,,,,,,,,,,
07/11/2018,05:41:19,328691,22,-992.00,-4064.00,-368.00,73.00,-223.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328707,22,-944.00,-4048.00,-368.00,74.00,-225.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328723,22,-944.00,-4080.00,-352.00,75.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328739,22,-896.00,-4064.00,-336.00,75.00,-223.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:19,328754,22,-960.00,-4032.00,-304.00,75.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328770,22,-944.00,-4048.00,-304.00,75.00,-224.00,-29.00,,,,,,,,,,,
07/11/2018,05:41:19,328785,22,-896.00,-3952.00,-288.00,73.00,-224.00,-28.00,,,,,,,,,,,
07/11/2018,05:41:19,328801,22,-880.00,-4032.00,-320.00,74.00,-224.00,-31.00,,,,,,,,,,,
07/11/2018,05:41:19,328816,22,-960.00,-4016.00,-320.00,72.00,-224.00,-30.00,,,,,,,,,,,
